,date_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker,Sector,reportedEPS,estimatedEPS,surprise,surprisePercentage,inflation,cs_sentiment,close,q_roi
478,2017-06-30,USD,3860000000.0,1000000000.0,0,302000000.0,-215000000.0,61000000.0,261000000.0,-22000000.0,289000000.0,1047000000.0,-6373000000.0,-273000000.0,0.0,1000000.0,1000000.0,0,275000000.0,195000000.0,80000000,38000000.0,0.0,0,53000000.0,0,1282000000.0,0.0,1036000000.0,COF,Finance,1.96,1.8995,0.0605,3.185,2.6,93.4,102.46,0.0006836605137219287
479,2017-03-31,USD,3163000000.0,736000000.0,0,-1517000000.0,-1393000000.0,62000000.0,222000000.0,17000000.0,319000000.0,795000000.0,2078000000.0,-7933000000.0,0.0,218000000.0,218000000.0,0,248000000.0,195000000.0,53000000,41000000.0,3000000000.0,0,-112000000.0,0,-2692000000.0,0.0,810000000.0,COF,Finance,1.75,1.9646,-0.2146,-10.9233,2.5,97.0,102.39,-0.003794512551079987
480,2021-12-31,USD,452100000.0,8761400000.0,0,-1447800000.0,-1190200000.0,1081600000.0,55200000.0,0.0,0.0,962300000.0,455300000.0,-990800000.0,0.0,0.0,0.0,0,935000000.0,935000000.0,0,0.0,0.0,0,-55800000.0,0,-83400000.0,0.0,962300000.0,PGR,Finance,0.9,1.0,-0.1,-10.0,4.9,67.2,103.79,-0.043410138248847874
481,2021-09-30,USD,2371200000.0,7882300000.0,0,3461400000.0,1250200000.0,966100000.0,89800000.0,-1180100000.0,0.0,118500000.0,-1556600000.0,-643700000.0,0.0,0.0,0.0,0,71900000.0,58500000.0,13400000,0.0,0.0,0,0.0,0,118500000.0,0.0,118500000.0,PGR,Finance,0.1484,0.2205,-0.0721,-32.6984,4.8,71.7,108.5,0.015062213490504295
482,2021-06-30,USD,2323900000.0,7396900000.0,0,2463900000.0,234900000.0,943100000.0,48000000.0,-183400000.0,0.0,790100000.0,-2243400000.0,-89100000.0,0.0,0.0,0.0,0,58500000.0,58500000.0,0,0.0,0.0,0,0.0,0,790100000.0,0.0,790100000.0,PGR,Finance,0.7125,1.0534,-0.3409,-32.3619,4.7,81.2,106.89,-0.10206653225806461
483,2021-03-31,USD,2614500000.0,6508300000.0,0,2786400000.0,1553900000.0,983200000.0,50500000.0,-1482000000.0,0.0,1480000000.0,224900000.0,-2792700000.0,0.0,0.0,0.0,0,2707900000.0,2694500000.0,13400000,0.0,0.0,0,0.0,0,46700000.0,0.0,1480000000.0,PGR,Finance,1.72,1.7143,0.0057,0.3325,3.4,88.3,119.04,0.045494466889162144
484,2020-12-31,USD,1547300000.0,6636400000.0,0,-76000000.0,-505200000.0,976000000.0,47100000.0,477400000.0,0.0,1684300000.0,-1466200000.0,-95700000.0,0.0,0.0,0.0,0,58600000.0,58600000.0,0,0.0,0.0,0,0.0,0,-14600000.0,0.0,1684300000.0,PGR,Finance,1.8359,1.6914,0.1445,8.5432,3.0,79.0,113.86,0.10490053372149455
485,2020-09-30,USD,1479700000.0,7020600000.0,0,2542600000.0,1562200000.0,849400000.0,65700000.0,-1452000000.0,0.0,1530800000.0,-1380400000.0,-117300000.0,0.0,0.0,0.0,0,71900000.0,58500000.0,13400000,0.0,0.0,0,0.0,0,1530800000.0,0.0,1530800000.0,PGR,Finance,1.8832,1.6939,0.1893,11.1754,2.6,81.8,103.05,0.05562384757221883
486,2020-06-30,USD,2252800000.0,5214900000.0,0,807900000.0,-14100000.0,809600000.0,48300000.0,73100000.0,0.0,1790400000.0,-2217300000.0,-296800000.0,0.0,0.0,0.0,0,58500000.0,58500000.0,0,0.0,0.0,0,0.0,0,1790400000.0,0.0,1790400000.0,PGR,Finance,1.8519,1.7327,0.1192,6.8794,3.0,72.5,97.62,0.02768712496052217
487,2020-03-31,USD,1625800000.0,6208300000.0,0,263500000.0,172700000.0,878800000.0,62400000.0,-133400000.0,0.0,699100000.0,-1053800000.0,-429000000.0,0.0,0.0,0.0,0,1388800000.0,1375400000.0,13400000,0.0,0.0,0,0.0,0,143000000.0,0.0,692700000.0,PGR,Finance,1.9342,1.4613,0.4729,32.3616,2.1,71.8,94.99,-0.1785003891723601
488,2019-12-31,USD,1128200000.0,6717200000.0,0,288800000.0,31100000.0,925100000.0,82300000.0,-68300000.0,0.0,1074600000.0,-885300000.0,-61700000.0,0.0,0.0,0.0,0,58500000.0,58500000.0,0,0.0,0.0,0,0.0,0,181200000.0,0.0,1070800000.0,PGR,Finance,1.294,1.1286,0.1654,14.6553,2.5,99.8,115.63,0.11622743508060607
489,2019-09-30,USD,1758700000.0,6024700000.0,0,1845900000.0,934100000.0,767300000.0,78000000.0,-887800000.0,0.0,843600000.0,-1673900000.0,-131500000.0,0.0,0.0,0.0,0,71800000.0,58400000.0,13400000,0.0,0.0,0,0.0,0,843600000.0,0.0,841700000.0,PGR,Finance,1.3279,1.3024,0.0255,1.9579,2.5,95.5,103.59,0.13635366388767012
490,2019-06-30,USD,1506200000.0,6262900000.0,0,1199400000.0,125600000.0,756600000.0,127400000.0,-77300000.0,0.0,979000000.0,-1501700000.0,-70300000.0,0.0,0.0,0.0,0,58400000.0,58400000.0,0,0.0,0.0,0,0.0,0,979000000.0,0.0,979400000.0,PGR,Finance,1.43,1.4143,0.0157,1.1101,2.6,98.4,91.16,0.03262347077480743
491,2019-03-31,USD,1868500000.0,5438900000.0,0,1684400000.0,1023900000.0,781300000.0,75800000.0,-976400000.0,0.0,1082800000.0,-277400000.0,-1507400000.0,0.0,0.0,0.0,0,1481300000.0,1467900000.0,13400000,0.0,0.0,0,0.0,0,83700000.0,0.0,1078400000.0,PGR,Finance,1.3503,1.3557,-0.0054,-0.3983,2.5,97.2,88.28,0.20125187100285769
492,2018-12-31,USD,1083300000.0,5534900000.0,0,171100000.0,-154900000.0,759200000.0,101200000.0,143800000.0,0.0,259800000.0,-1378300000.0,247300000.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,-47700000.0,0.0,264700000.0,PGR,Finance,1.254,1.0149,0.2391,23.559,2.7,91.2,73.49,-0.10791454236465159
493,2018-09-30,USD,1718200000.0,5233300000.0,0,1645700000.0,783000000.0,680700000.0,62800000.0,-716000000.0,0.0,930200000.0,-1700400000.0,-52800000.0,0.0,0.0,0.0,0,13500000.0,0.0,13500000,0.0,0.0,0,0.0,0,930200000.0,0.0,928400000.0,PGR,Finance,1.327,1.1003,0.2267,20.6035,2.9,98.6,82.38,0.11189094344715866
494,2018-06-30,USD,1736200000.0,5115200000.0,0,1567100000.0,358400000.0,648800000.0,66200000.0,-305000000.0,0.0,701200000.0,-1775600000.0,500000.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2700000.0,0,701200000.0,0.0,704200000.0,PGR,Finance,1.1575,1.1069,0.0506,4.5713,2.9,97.9,74.09,0.038984714626279615
495,2018-03-31,USD,1747100000.0,4628900000.0,0,1459600000.0,788300000.0,670100000.0,35800000.0,-726500000.0,0.0,729800000.0,-2180600000.0,354800000.0,0.0,0.0,0.0,0,654900000.0,654900000.0,0,0.0,0.0,493900000,494500000.0,0,-78700000.0,0.0,718000000.0,PGR,Finance,1.2918,1.1795,0.1123,9.521,2.7,98.8,71.31,-0.4561885152139098
496,2017-12-31,USD,533700000.0,4906800000.0,0,-590200000.0,-535100000.0,647600000.0,46000000.0,533000000.0,0.0,580300000.0,-507400000.0,-6600000.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,35500000.0,-700000.0,576300000.0,PGR,Finance,0.8,0.7703,0.0297,3.8556,2.7,95.7,131.13,0.016826923076922906
497,2017-09-30,USD,1200500000.0,4513000000.0,0,2082400000.0,1156500000.0,557300000.0,36500000.0,-1101100000.0,0.0,214800000.0,-996900000.0,-109500000.0,0.0,0.0,0.0,0,0.0,395400000.0,0,0.0,0.0,0,0.0,0,63900000.0,400000.0,224000000.0,PGR,Finance,0.4186,0.3467,0.0719,20.7384,2.4,100.7,128.96,0.054111492561713215
498,2017-06-30,USD,918200000.0,4814600000.0,0,1187000000.0,406400000.0,529700000.0,38200000.0,-358700000.0,0.0,372700000.0,-1239800000.0,268400000.0,0.0,0.0,0.0,0,0.0,395400000.0,0,0.0,0.0,0,0.0,0,-53500000.0,0.0,367600000.0,PGR,Finance,0.5927,0.5943,-0.0016,-0.2692,2.6,93.4,122.34,0.06096609140577569
499,2017-03-31,USD,1104400000.0,4085700000.0,0,874500000.0,436100000.0,581500000.0,35000000.0,-407800000.0,0.0,430300000.0,-662600000.0,-453200000.0,0.0,0.0,0.0,0,395400000.0,395400000.0,0,0.0,0.0,0,500000.0,0,3000000.0,0.0,424300000.0,PGR,Finance,0.6675,0.6881,-0.0206,-2.9938,2.5,97.0,115.31,0.08496424538953717
500,2021-12-31,USD,5340000000.0,8106000000.0,0,0.0,974000000.0,-161000000.0,0.0,378000000.0,0.0,1211000000.0,-2862000000.0,-1335000000.0,0.0,1176000000.0,1176000000.0,0,434000000.0,405000000.0,29000000,0.0,0.0,0,-1057000000.0,0,1143000000.0,0.0,1205000000.0,MET,Finance,2.17,1.47,0.7,47.619,4.9,67.2,109.15,-0.10297501643655493
501,2021-09-30,USD,3506000000.0,6794000000.0,0,0.0,-15000000.0,31000000.0,0.0,0.0,0.0,1589000000.0,-8280000000.0,-1108000000.0,0.0,1015000000.0,1015000000.0,0,476000000.0,413000000.0,63000000,0.0,14000000.0,0,-1015000000.0,0,12347000000.0,0.0,1584000000.0,MET,Finance,2.39,1.7123,0.6777,39.5783,4.8,71.7,121.68,-0.14110256229265183
502,2021-06-30,USD,2254000000.0,7161000000.0,0,0.0,-58000000.0,31000000.0,0.0,0.0,0.0,3412000000.0,1009000000.0,1632000000.0,0.0,1113000000.0,1607000000.0,0,456000000.0,421000000.0,35000000,0.0,15000000.0,0,-1607000000.0,0,3470000000.0,0.0,3407000000.0,MET,Finance,2.3,1.6624,0.6376,38.3542,4.7,81.2,141.67,0.0075385818931794635
503,2021-03-31,USD,1496000000.0,7493000000.0,0,0.0,803000000.0,30000000.0,0.0,0.0,0.0,363000000.0,-1054000000.0,-564000000.0,0.0,999000000.0,999000000.0,0,476000000.0,408000000.0,68000000,0.0,0.0,0,-999000000.0,0,-122000000.0,0.0,358000000.0,MET,Finance,2.2,1.5229,0.6771,44.4612,3.4,88.3,140.61,-0.006008765728827914
504,2020-12-31,USD,5153000000.0,7891000000.0,0,0.0,-38000000.0,-197000000.0,996.0,946000000.0,0.0,158000000.0,-2162000000.0,-6993000000.0,0.0,571000000.0,1560000000.0,989000000,449000000.0,415000000.0,34000000,0.0,0.0,0,-1471000000.0,0,158000000.0,0.0,158000000.0,MET,Finance,2.03,1.5072,0.5228,34.6868,3.0,79.0,141.46,-0.03905984647782079
505,2020-09-30,USD,3793000000.0,6745000000.0,0,0.0,-44000000.0,33000000.0,157000000.0,0.0,0.0,709000000.0,-6679000000.0,2885000000.0,0.0,80000000.0,80000000.0,0,478000000.0,419000000.0,59000000,0.0,50000000.0,989000000,989000000.0,0,1742000000.0,0.0,706000000.0,MET,Finance,1.73,1.5757,0.1543,9.7925,2.6,81.8,147.21,0.09784473115071979
506,2020-06-30,USD,846000000.0,6196000000.0,0,0.0,-80000000.0,31000000.0,356000000.0,0.0,0.0,150000000.0,-1391000000.0,680000000.0,0.0,0.0,0.0,0,496000000.0,419000000.0,77000000,0.0,0.0,0,0.0,0,230000000.0,0.0,145000000.0,MET,Finance,0.83,0.9121,-0.0821,-9.0012,3.0,72.5,134.09,0.10235120026307132
507,2020-03-31,USD,1847000000.0,6819000000.0,0,0.0,40000000.0,28000000.0,483000000.0,0.0,0.0,4401000000.0,-8337000000.0,14157000000.0,0.0,500000000.0,500000000.0,0,436000000.0,404000000.0,32000000,0.0,1074000000.0,972000000,472000000.0,0,7667000000.0,0.0,4398000000.0,MET,Finance,1.58,1.436,0.144,10.0279,2.1,71.8,121.64,-0.1254583363289956
508,2019-12-31,USD,5181000000.0,7254000000.0,0,0.0,125000000.0,-369000000.0,294000000.0,-506000000.0,0.0,588000000.0,-7093000000.0,-1009000000.0,0.0,250000000.0,250000000.0,0,463000000.0,406000000.0,57000000,0.0,0.0,0,-125000000.0,0,588000000.0,0.0,593000000.0,MET,Finance,1.98,1.3773,0.6027,43.7595,2.5,99.8,139.09,0.04768002410364569
509,2019-09-30,USD,4146000000.0,6241000000.0,0,0.0,-59000000.0,368000000.0,121000000.0,0.0,0.0,2190000000.0,-5351000000.0,2327000000.0,0.0,785000000.0,785000000.0,0,445000000.0,413000000.0,32000000,0.0,0.0,0,-785000000.0,0,1017000000.0,-105000000.0,2184000000.0,MET,Finance,1.27,1.3957,-0.1257,-9.0062,2.5,95.5,132.76,0.08216498206716638
510,2019-06-30,USD,2387000000.0,7385000000.0,0,0.0,-41000000.0,368000000.0,286000000.0,0.0,0.0,1746000000.0,557000000.0,934000000.0,0.0,750000000.0,750000000.0,0,476000000.0,419000000.0,57000000,0.0,1382000000.0,0,-750000000.0,0,3929000000.0,51000000.0,1741000000.0,MET,Finance,1.38,1.3372,0.0428,3.2007,2.6,98.4,122.68,0.08470380194518135
511,2019-03-31,USD,2072000000.0,6392000000.0,0,0.0,-76000000.0,368000000.0,380000000.0,0.0,0.0,1385000000.0,-5699000000.0,2316000000.0,0.0,500000000.0,500000000.0,0,437000000.0,405000000.0,32000000,0.0,0.0,0,-500000000.0,0,-1315000000.0,-4000000.0,1381000000.0,MET,Finance,1.48,1.2742,0.2058,16.1513,2.5,97.2,113.1,0.10287664553876152
512,2018-12-31,USD,1301000000.0,6857000000.0,0,0.0,-2045000000.0,-385000000.0,460000000.0,-1930000000.0,0.0,2062000000.0,5358000000.0,-3332000000.0,0.0,1200000000.0,1200000000.0,0,472000000.0,415000000.0,57000000,0.0,0.0,0,-1146000000.0,0,3331000000.0,4000000.0,2067000000.0,MET,Finance,1.35,1.2853,0.0647,5.0338,2.7,91.2,102.55,-0.05977812414046024
513,2018-09-30,USD,3533000000.0,6571000000.0,0,0.0,-40000000.0,352000000.0,278000000.0,0.0,0.0,915000000.0,-6228000000.0,-1081000000.0,0.0,636000000.0,636000000.0,0,451000000.0,419000000.0,32000000,0.0,10000000.0,0,-636000000.0,0,-3822000000.0,-46000000.0,912000000.0,MET,Finance,1.38,1.2615,0.1185,9.3936,2.9,98.6,109.07,0.028671130812034207
514,2018-06-30,USD,5608000000.0,5866000000.0,0,0.0,0.0,352000000.0,41000000.0,0.0,0.0,894000000.0,-4279000000.0,1394000000.0,0.0,1115000000.0,1115000000.0,0,474000000.0,428000000.0,46000000,0.0,0.0,780000000,780000000.0,0,2385000000.0,-338000000.0,891000000.0,MET,Finance,1.3,1.1736,0.1264,10.7703,2.9,97.9,106.03,0.10103842159916931
515,2018-03-31,USD,1296000000.0,6301000000.0,0,0.0,0.0,352000000.0,114000000.0,0.0,0.0,1257000000.0,-485000000.0,218000000.0,0.0,1041000000.0,1041000000.0,0,422000000.0,416000000.0,6000000,0.0,14000000.0,494000000,-547000000.0,0,1226000000.0,197000000.0,1253000000.0,MET,Finance,1.36,1.1651,0.1949,16.7282,2.7,98.8,96.3,0.023488149643957845
516,2017-12-31,USD,2050000000.0,6015000000.0,0,0.0,0.0,-249000000.0,85000000.0,-1271000000.0,0.0,2315000000.0,282000000.0,-2595000000.0,0.0,622000000.0,622000000.0,0,467000000.0,422000000.0,45000000,0.0,0.0,0,-506000000.0,0,-322000000.0,-59000000.0,2317000000.0,MET,Finance,0.64,0.6456,-0.0056,-0.8674,2.7,95.7,94.09,0.007495449191562198
517,2017-09-30,USD,4734000000.0,5664000000.0,0,0.0,0.0,0.0,277000000.0,0.0,0.0,-85000000.0,-10009000000.0,883000000.0,0.0,495000000.0,495000000.0,0,433000000.0,427000000.0,6000000,0.0,668000000.0,0,-495000000.0,0,-4296000000.0,96000000.0,-91000000.0,MET,Finance,1.09,0.9185,0.1715,18.6717,2.4,100.7,93.39,0.09355971896955495
518,2017-06-30,USD,3401000000.0,6505000000.0,0,0.0,0.0,0.0,190000000.0,0.0,0.0,914000000.0,-2873000000.0,-693000000.0,0.0,952000000.0,952000000.0,0,477000000.0,431000000.0,46000000,0.0,2989000000.0,0,-952000000.0,0,-92000000.0,73000000.0,911000000.0,MET,Finance,1.3,1.2777,0.0223,1.7453,2.6,93.4,85.4,0.07259482542074847
519,2017-03-31,USD,2098000000.0,6730000000.0,0,0.0,0.0,0.0,302000000.0,0.0,0.0,876000000.0,-4276000000.0,1499000000.0,18000000.0,858000000.0,858000000.0,0,443000000.0,437000000.0,6000000,0.0,0.0,0,-858000000.0,0,-466000000.0,213000000.0,873000000.0,MET,Finance,1.41,1.2754,0.1346,10.5536,2.5,97.0,79.62,0.05261766261237444
520,2021-12-31,USD,884931000.0,833908000.0,0,0.0,21657000.0,174625000.0,108458000.0,-4882000.0,0.0,573730000.0,-53900000.0,-735518000.0,0.0,0.0,0.0,0,78026000.0,282177000.0,0,0.0,0.0,0,0.0,0,573730000.0,0.0,573730000.0,SPG,Finance,1.53,1.44,0.09,6.25,4.9,67.2,281.19,-0.013956587298804335
521,2021-09-30,USD,874722000.0,12073000.0,0,0.0,1842000.0,320333000.0,190808000.0,-1421000.0,0.0,778648000.0,-166296000.0,-1560802000.0,0.0,0.0,0.0,0,137176000.0,1091834000.0,0,0.0,0.0,0,0.0,0,778648000.0,0.0,680770000.0,SPG,Finance,3.13,2.5281,0.6019,23.8084,4.8,71.7,285.17,-0.02305584104145242
522,2021-06-30,USD,1001987000.0,11859000.0,0,0.0,-50466000.0,332963000.0,113861000.0,-55346000.0,0.0,705869000.0,-194516000.0,-452509000.0,0.0,0.0,0.0,0,61495000.0,489478000.0,0,0.0,0.0,0,0.0,0,705869000.0,0.0,618091000.0,SPG,Finance,3.24,2.3799,0.8601,36.1402,4.7,81.2,291.9,0.05322027782789096
523,2021-03-31,USD,875762000.0,12166000.0,0,0.0,-168888000.0,331820000.0,114808000.0,-203703000.0,0.0,510460000.0,-138052000.0,-813486000.0,0.0,0.0,0.0,0,60324000.0,488275000.0,0,0.0,0.0,0,0.0,0,-75776000.0,0.0,446694000.0,SPG,Finance,2.48,2.2684,0.2116,9.3282,3.4,88.3,277.15,-0.09232331171808472
524,2020-12-31,USD,895077000.0,765575000.0,0,0.0,-267539000.0,337474000.0,88115000.0,-209196000.0,0.0,312726000.0,-3518314000.0,2552537000.0,0.0,0.0,0.0,0,60445000.0,459516000.0,0,0.0,0.0,0,0.0,0,312726000.0,0.0,312726000.0,SPG,Finance,2.17,2.2293,-0.0593,-2.66,3.0,79.0,305.34,0.3217609627288862
525,2020-09-30,USD,617309000.0,11121000.0,0,0.0,87688000.0,339841000.0,58537000.0,1346000.0,0.0,168646000.0,-111526000.0,-2729570000.0,0.0,0.0,0.0,0,60527000.0,459503000.0,0,0.0,0.0,0,0.0,0,168646000.0,0.0,146760000.0,SPG,Finance,2.05,2.2944,-0.2444,-10.652,2.6,81.8,231.01,-0.03419875412851714
526,2020-06-30,USD,73005000.0,10257000.0,0,0.0,637642000.0,337411000.0,124253000.0,668522000.0,0.0,290548000.0,-134878000.0,-356880000.0,0.0,0.0,0.0,0,24000.0,1337000.0,0,0.0,0.0,0,0.0,0,290548000.0,0.0,255047000.0,SPG,Finance,2.12,2.2279,-0.1079,-4.8431,3.0,72.5,239.19,0.532286995515695
527,2020-03-31,USD,741307000.0,11923000.0,0,0.0,-33321000.0,340265000.0,213214000.0,-44761000.0,0.0,505404000.0,-213680000.0,2527853000.0,0.0,152589000.0,152589000.0,0,98099000.0,743837000.0,0,0.0,0.0,0,-152589000.0,0,3055480000.0,0.0,438439000.0,SPG,Finance,2.78,2.8855,-0.1055,-3.6562,2.1,71.8,156.1,-0.14913332606562746
528,2019-12-31,USD,959635000.0,815979000.0,0,0.0,38509000.0,339065000.0,253324000.0,25877000.0,0.0,590416000.0,-490644000.0,-3446848000.0,0.0,0.0,0.0,0,98280000.0,744037000.0,0,0.0,0.0,0,0.0,0,590416000.0,0.0,590416000.0,SPG,Finance,2.96,2.9512,0.0088,0.2982,2.5,99.8,183.46,0.24211238997968865
529,2019-09-30,USD,960629000.0,12096000.0,0,0.0,91546000.0,343359000.0,219341000.0,22247000.0,-439487.95,628724000.0,-284338000.0,2491163000.0,0.0,178515000.0,178515000.0,0,98275000.0,744512000.0,0,0.0,0.0,0,-178515000.0,0,628724000.0,0.0,545088000.0,SPG,Finance,3.05,3.0554,-0.0054,-0.1767,2.5,95.5,147.7,-0.09330877839165141
530,2019-06-30,USD,1050220000.0,12104000.0,0,0.0,-77260000.0,371830000.0,186565000.0,-11125000.0,208708.03,572102000.0,-188163000.0,-819083000.0,0.0,173630000.0,173630000.0,0,-442235000.0,730141000.0,0,0.0,0.0,0,-173630000.0,0,572102000.0,0.0,496158000.0,SPG,Finance,2.99,2.9883,0.0017,0.0569,2.6,98.4,162.9,0.04543704274162508
531,2019-03-31,USD,837347000.0,12068000.0,0,0.0,-11512000.0,339918000.0,216781000.0,-36842000.0,-259366.55,631947000.0,-113562000.0,-801318000.0,0.0,7628000.0,7628000.0,0,634222000.0,730711000.0,0,0.0,0.0,0,-7628000.0,0,-77533000.0,0.0,549309000.0,SPG,Finance,3.04,3.0204,0.0196,0.6489,2.5,97.2,155.82,0.21156986237462072
532,2018-12-31,USD,999630000.0,0.0,0,0.0,29278000.0,340105000.0,195952000.0,45186000.0,-411377.03,833192000.0,-27050000.0,-1153963000.0,0.0,46812000.0,46812000.0,0,619461000.0,714066000.0,0,0.0,0.0,0,-46812000.0,0,833192000.0,0.0,833192000.0,SPG,Finance,3.23,3.2321,-0.0021,-0.065,2.7,91.2,128.61,-0.17615783742233038
533,2018-09-30,USD,914384000.0,0.0,0,0.0,80196000.0,335604000.0,251283000.0,32069000.0,0.0,642212000.0,-190670000.0,-742243000.0,0.0,0.0,0.0,0,619442000.0,713501000.0,0,0.0,0.0,0,0.0,0,642212000.0,0.0,557101000.0,SPG,Finance,3.05,3.0076,0.0424,1.4098,2.9,98.6,156.11,0.19086124036921204
534,2018-06-30,USD,993305000.0,0.0,0,0.0,-22711000.0,339395000.0,161918000.0,12121000.0,0.0,631414000.0,104888000.0,-751153000.0,0.0,79395000.0,79395000.0,0,604082000.0,695987000.0,0,0.0,0.0,0,-79395000.0,0,631414000.0,0.0,547838000.0,SPG,Finance,2.98,2.9008,0.0792,2.7303,2.9,97.9,131.09,0.04387641344163096
535,2018-03-31,USD,843477000.0,0.0,0,0.0,-9019000.0,334672000.0,172756000.0,-71858000.0,0.0,715524000.0,-123674000.0,-1834905000.0,0.0,227901000.0,227901000.0,0,606086000.0,698088000.0,0,0.0,0.0,0,-227901000.0,0,-1115102000.0,0.0,621488000.0,SPG,Finance,2.87,2.8329,0.0371,1.3096,2.7,98.8,125.58,0.19793952112944768
536,2017-12-31,USD,874335000.0,0.0,0,0.0,103352000.0,345016000.0,244779000.0,46095000.0,0.0,659821000.0,-394623000.0,494192000.0,0.0,10833000.0,10833000.0,0,575952000.0,663967000.0,0,0.0,0.0,0,-10833000.0,0,973904000.0,0.0,659821000.0,SPG,Finance,3.12,3.1169,0.0031,0.0995,2.7,95.7,104.83,-0.06618564047746311
537,2017-09-30,USD,909870000.0,0.0,0,0.0,73222000.0,336727000.0,168373000.0,26823000.0,0.0,592635000.0,-116734000.0,-773345000.0,0.0,0.0,0.0,0,560382000.0,646185000.0,0,0.0,0.0,0,0.0,0,19791000.0,0.0,514617000.0,SPG,Finance,2.89,2.8747,0.0153,0.5322,2.4,100.7,112.26,0.11346954969252154
538,2017-06-30,USD,1023890000.0,0.0,0,0.0,-5522000.0,339859000.0,170353000.0,7288000.0,0.0,441373000.0,-74848000.0,-973828000.0,0.0,244479000.0,244479000.0,0,546404000.0,629718000.0,0,0.0,3880682000.0,0,-244479000.0,0,-24786000.0,0.0,382824000.0,SPG,Finance,2.47,2.4387,0.0313,1.2835,2.6,93.4,100.82,0.1659535098878222
539,2017-03-31,USD,785693000.0,0.0,0,0.0,-11937000.0,335749000.0,148595000.0,-54036000.0,0.0,551075000.0,-175262000.0,-657090000.0,0.0,151690000.0,151690000.0,0,548521000.0,631906000.0,0,0.0,1868455000.0,0,-151690000.0,0,-46659000.0,0.0,478570000.0,SPG,Finance,2.74,2.7697,-0.0297,-1.0723,2.5,97.0,86.47,0.16835562761788947
540,2021-12-31,USD,451938000.0,68700000.0,0,156603000.0,0.0,378883000.0,772697000.0,0.0,0.0,1090397000.0,118096000.0,-513460000.0,0.0,0.0,0.0,0,9947000.0,9947000.0,0,0.0,8211000.0,0,0.0,0,56574000.0,0.0,1067810000.0,DLR,Finance,3.71,0.33,3.38,1024.2424,4.9,67.2,368.5,0.23075381583781418
541,2021-09-30,USD,400368000.0,36600000.0,0,-6509000.0,0.0,369035000.0,666629000.0,0.0,0.0,136541000.0,-621172000.0,198178000.0,0.0,0.0,0.0,0,347358000.0,347358000.0,0,0.0,597528000.0,0,0.0,0,118941000.0,0.0,134275000.0,DLR,Finance,1.65,1.6244,0.0256,1.576,4.8,71.7,299.41,0.08564487472352145
542,2021-06-30,USD,522047000.0,37200000.0,0,52488000.0,0.0,368981000.0,572923000.0,0.0,0.0,125798000.0,-744103000.0,141317000.0,0.0,0.0,0.0,0,348146000.0,348146000.0,0,0.0,2760000.0,0,0.0,0,88598000.0,0.0,121254000.0,DLR,Finance,1.54,1.581,-0.041,-2.5933,4.7,81.2,275.79,0.11304382920332556
543,2021-03-31,USD,327875000.0,158100000.0,0,-86433000.0,0.0,369733000.0,508523000.0,0.0,0.0,394676000.0,185458000.0,-416665000.0,0.0,0.0,0.0,0,673747000.0,673747000.0,0,0.0,1215890000.0,0,0.0,0,96668000.0,0.0,385920000.0,DLR,Finance,1.67,1.5642,0.1058,6.7638,3.4,88.3,247.78,-0.04420614102761922
544,2020-12-31,USD,525802000.0,-48596000.0,0,37870000.0,16597000.0,95248000.0,73887000.0,28472000.0,0.0,59508000.0,-1079828000.0,-295461000.0,390978000.0,0.0,250000000.0,250000000,13771000.0,257000.0,13514000,0.0,-1000.0,0,-250000000.0,0,59508000.0,0.0,57691000.0,DLR,Finance,1.61,1.5285,0.0815,5.332,3.0,79.0,259.24,0.21151509486867948
545,2020-09-30,USD,468369000.0,35200000.0,0,74855000.0,8710000.0,91150000.0,784108000.0,-41155000.0,0.0,-1454000.0,-840704000.0,826322000.0,58404000.0,0.0,250000000.0,250000000,332636000.0,311924000.0,20712000,0.0,1215704000.0,0,-246135000.0,0,-36654000.0,0.0,-138000.0,DLR,Finance,1.54,1.492,0.048,3.2172,2.6,81.8,213.98,0.09733333333333327
546,2020-06-30,USD,485710000.0,33300000.0,0,51107000.0,6831000.0,103093000.0,515511000.0,-4172000.0,0.0,75978000.0,-541372000.0,313818000.0,891136000.0,0.0,0.0,0,332309000.0,311154000.0,21155000,0.0,556040000.0,0,0.0,0,145978000.0,0.0,74831000.0,DLR,Finance,1.54,1.4761,0.0639,4.329,3.0,72.5,195.0,0.5140927090612626
